hour, t(sec), Frequency (Hz),Theta (Deg),Vd,PShaft,dSpeed (Deg/sec),dTheta (Deg)
0,3.999,59.96553,98.001381,1.162586,1997999872,-591.35498,-0.216572
0,4,59.96389,97.98867,1.162586,1997999872,-591.459839,-0.226894
0,4.001,59.962246,97.97538,1.162586,1997999872,-591.569458,-0.237218
0,4.002,59.960602,97.961494,1.162586,1997999872,-591.683777,-0.247544
0,4.003,59.958958,97.947014,1.162586,1997999872,-591.802734,-0.257872
0,4.004,59.957314,97.931938,1.162586,1997999872,-591.926331,-0.268201
0,4.005,59.955669,97.916275,1.162586,1997999872,-592.054504,-0.278534
0,4.006,59.954025,97.900024,1.162586,1997999872,-592.187317,-0.288868
0,4.007,59.952381,97.883179,1.162586,1997999872,-592.324646,-0.299205
0,4.008,59.950733,97.865738,1.162586,1997999872,-592.466492,-0.309544
0,4.009,59.949089,97.847702,1.162586,1997999872,-592.612854,-0.319886
0,4.01,59.947441,97.829079,1.162586,1997999872,-592.763611,-0.33023
0,4.011,59.945797,97.80986,1.162586,1997999872,-592.918884,-0.340577
0,4.012,59.944149,97.790054,1.162586,1997999872,-593.078491,-0.350927
0,4.013,59.942501,97.769653,1.162586,1997999872,-593.242493,-0.361279
0,4.014,59.940853,97.74865,1.162586,1997999872,-593.410767,-0.371635
0,4.015,59.939205,97.727066,1.162586,1997999872,-593.583374,-0.381993
0,4.016,59.937553,97.70488,1.162586,1997999872,-593.760193,-0.392355
0,4.017,59.935905,97.682106,1.162586,1997999872,-593.941223,-0.402719
0,4.018,59.934254,97.65873,1.162586,1997999872,-594.126404,-0.413087
0,4.019,59.932606,97.634766,1.162586,1997999872,-594.315735,-0.423458
0,4.02,59.930954,97.610207,1.162586,1997999872,-594.509155,-0.433833
0,4.021,59.929302,97.585052,1.162586,1997999872,-594.706665,-0.44421
0,4.022,59.92765,97.559303,1.162586,1997999872,-594.908081,-0.454592
0,4.023,59.925995,97.532959,1.162586,1997999872,-595.113464,-0.464977
0,4.024,59.924343,97.50602,1.162586,1997999872,-595.322815,-0.475365
0,4.025,59.922688,97.478485,1.162586,1997999872,-595.53595,-0.485757
0,4.026,59.921036,97.450356,1.162586,1997999872,-595.75293,-0.496153
0,4.027,59.91938,97.421631,1.162586,1997999872,-595.973633,-0.506553
0,4.028,59.917725,97.392311,1.162586,1997999872,-596.198059,-0.516957
0,4.029,59.916065,97.362396,1.162586,1997999872,-596.426147,-0.527364
0,4.03,59.91441,97.331879,1.162586,1997999872,-596.657776,-0.537776
0,4.031,59.912754,97.300766,1.162586,1997999872,-596.893005,-0.548191
0,4.032,59.911095,97.269058,1.162586,1997999872,-597.131714,-0.558611
0,4.033,59.909435,97.236755,1.162586,1997999872,-597.373901,-0.569035
0,4.034,59.907776,97.203857,1.162586,1997999872,-597.619385,-0.579464
0,4.035,59.906116,97.170357,1.162586,1997999872,-597.868225,-0.589896
0,4.036,59.904453,97.136253,1.162586,1997999872,-598.1203,-0.600333
0,4.037,59.90279,97.101562,1.162586,1997999872,-598.37561,-0.610774
0,4.038,59.901131,97.066269,1.162586,1997999872,-598.634033,-0.62122
0,4.039,59.899467,97.030373,1.162586,1997999872,-598.895508,-0.631671
0,4.04,59.8978,96.993881,1.162586,1997999872,-599.160034,-0.642126
0,4.041,59.896137,96.956795,1.162586,1997999872,-599.427429,-0.652585
0,4.042,59.89447,96.919106,1.162586,1997999872,-599.697754,-0.66305
0,4.043,59.892807,96.880814,1.162586,1997999872,-599.970886,-0.673519
0,4.044,59.89114,96.841919,1.162586,1997999872,-600.246704,-0.683992
0,4.045,59.889473,96.802429,1.162586,1997999872,-600.525208,-0.694471
0,4.046,59.887802,96.762344,1.162586,1997999872,-600.806335,-0.704955
0,4.047,59.886135,96.721649,1.162586,1997999872,-601.089966,-0.715443
0,4.048,59.884464,96.680359,1.162586,1997999872,-601.376038,-0.725937
0,4.049,59.882793,96.638466,1.162586,1997999872,-601.66449,-0.736435
0,4.05,59.881119,96.59597,1.162586,1997999872,-601.9552,-0.746939
0,4.051,59.879448,96.552872,1.162586,1997999872,-602.248169,-0.757447
0,4.052,59.877773,96.509171,1.162586,1997999872,-602.543274,-0.767961
0,4.053,59.876102,96.464867,1.162586,1997999872,-602.840454,-0.77848
0,4.054,59.874424,96.419968,1.162586,1997999872,-603.139587,-0.789004
0,4.055,59.872749,96.374458,1.162586,1997999872,-603.440613,-0.799534
0,4.056,59.871075,96.328346,1.162586,1997999872,-603.74353,-0.810068
0,4.057,59.869396,96.281631,1.162586,1997999872,-604.048096,-0.820608
0,4.058,59.867718,96.234306,1.162586,1997999872,-604.35437,-0.831154
0,4.059,59.866039,96.186386,1.162586,1997999872,-604.66217,-0.841704
0,4.06,59.864357,96.137856,1.162586,1997999872,-604.971436,-0.85226
0,4.061,59.862679,96.088722,1.162586,1997999872,-605.282104,-0.862822
0,4.062,59.860996,96.038986,1.162586,1997999872,-605.594055,-0.873388
0,4.063,59.859314,95.98864,1.162586,1997999872,-605.907227,-0.883961
0,4.064,59.857628,95.937691,1.162586,1997999872,-606.221497,-0.894539
0,4.065,59.855946,95.886131,1.162586,1997999872,-606.536743,-0.905122
0,4.066,59.854259,95.833969,1.162586,1997999872,-606.852966,-0.915711
0,4.067,59.852573,95.781204,1.162586,1997999872,-607.169983,-0.926305
0,4.068,59.850887,95.727821,1.162586,1997999872,-607.487732,-0.936905
0,4.069,59.849197,95.673836,1.162586,1997999872,-607.806152,-0.94751
0,4.07,59.847511,95.619247,1.162586,1997999872,-608.125061,-0.958121
0,4.071,59.845821,95.564049,1.162586,1997999872,-608.444397,-0.968738
0,4.072,59.844128,95.50824,1.162586,1997999872,-608.764038,-0.97936
0,4.073,59.842438,95.45182,1.162586,1997999872,-609.083923,-0.989988
0,4.074,59.840744,95.394791,1.162586,1997999872,-609.403931,-1.000621
0,4.075,59.839054,95.337158,1.162586,1997999872,-609.723938,-1.01126
0,4.076,59.837357,95.278908,1.162586,1997999872,-610.043884,-1.021905
0,4.077,59.835663,95.220055,1.162586,1997999872,-610.363586,-1.032555
0,4.078,59.833969,95.160591,1.162586,1997999872,-610.682983,-1.04321
0,4.079,59.832272,95.10051,1.162586,1997999872,-611.001953,-1.053872
0,4.08,59.830574,95.039825,1.162586,1997999872,-611.320374,-1.064538
0,4.081,59.828873,94.978523,1.162586,1997999872,-611.638184,-1.075211
0,4.082,59.827175,94.916611,1.162586,1997999872,-611.9552,-1.085889
0,4.083,59.825474,94.854088,1.162586,1997999872,-612.271362,-1.096572
0,4.084,59.823772,94.790955,1.162586,1997999872,-612.586487,-1.107261
0,4.085,59.822071,94.727211,1.162586,1997999872,-612.900513,-1.117955
0,4.086,59.82037,94.662849,1.162586,1997999872,-613.213257,-1.128655
0,4.087,59.818665,94.59787,1.162586,1997999872,-613.524719,-1.13936
0,4.088,59.816959,94.532288,1.162586,1997999872,-613.834656,-1.150071
0,4.089,59.815254,94.466087,1.162586,1997999872,-614.142944,-1.160787
0,4.09,59.813549,94.399269,1.162586,1997999872,-614.449585,-1.171509
0,4.091,59.81184,94.331841,1.162586,1997999872,-614.754333,-1.182236
0,4.092,59.810131,94.263794,1.162586,1997999872,-615.057068,-1.192968
0,4.093,59.808422,94.195137,1.162586,1997999872,-615.357727,-1.203705
0,4.094,59.806713,94.125862,1.162586,1997999872,-615.656128,-1.214448
0,4.095,59.805004,94.055969,1.162586,1997999872,-615.952148,-1.225196
0,4.096,59.803291,93.985466,1.162586,1997999872,-616.245728,-1.235949
0,4.097,59.801579,93.914337,1.162586,1997999872,-616.53656,-1.246707
0,4.098,59.799866,93.842598,1.162586,1997999872,-616.824707,-1.25747
0,4.099,59.798153,93.770248,1.162586,1997999872,-617.109924,-1.268238
0,4.1,59.79644,93.697273,1.162586,1997999872,-617.392029,-1.279011
0,4.101,59.794724,93.62368,1.162586,1997999872,-617.671021,-1.289789
0,4.102,59.793007,93.549469,1.162586,1997999872,-617.946655,-1.300572
0,4.103,59.79129,93.474648,1.162586,1997999872,-618.218811,-1.311359
0,4.104,59.789574,93.3992,1.162586,1997999872,-618.487366,-1.322152
0,4.105,59.787853,93.323135,1.162586,1997999872,-618.752136,-1.332949
0,4.106,59.786137,93.24646,1.162586,1997999872,-619.013,-1.34375
0,4.107,59.784416,93.169159,1.162586,1997999872,-619.269836,-1.354556
0,4.108,59.782696,93.091232,1.162586,1997999872,-619.522461,-1.365367
0,4.109,59.780975,93.012695,1.162586,1997999872,-619.770752,-1.376182
0,4.11,59.779251,92.93354,1.162586,1997999872,-620.014526,-1.387001
0,4.111,59.777531,92.85376,1.162586,1997999872,-620.253662,-1.397825
0,4.112,59.775806,92.773361,1.162586,1997999872,-620.487976,-1.408652
0,4.113,59.774082,92.692337,1.162586,1997999872,-620.717346,-1.419484
0,4.114,59.772358,92.610695,1.162586,1997999872,-620.941589,-1.430319
0,4.115,59.770634,92.528435,1.162586,1997999872,-621.160583,-1.441159
0,4.116,59.768906,92.445549,1.162586,1997999872,-621.374146,-1.452002
0,4.117,59.767181,92.362045,1.162586,1997999872,-621.582092,-1.462849
0,4.118,59.765453,92.277924,1.162586,1997999872,-621.784302,-1.473699
0,4.119,59.763725,92.193176,1.162586,1997999872,-621.980591,-1.484553
0,4.12,59.761997,92.107803,1.162586,1997999872,-622.170776,-1.49541
0,4.121,59.760269,92.021812,1.162586,1997999872,-622.354736,-1.506271
0,4.122,59.758541,91.935196,1.162586,1997999872,-622.532349,-1.517135
0,4.123,59.756809,91.847961,1.162586,1997999872,-622.703308,-1.528002
0,4.124,59.755081,91.760101,1.162586,1997999872,-622.867554,-1.538871
0,4.125,59.753349,91.671623,1.162586,1997999872,-623.024841,-1.549744
0,4.126,59.751621,91.582512,1.162586,1997999872,-623.17511,-1.560619
0,4.127,59.749889,91.492783,1.162586,1997999872,-623.318054,-1.571497
0,4.128,59.748158,91.402435,1.162586,1997999872,-623.453613,-1.582377
0,4.129,59.746426,91.311462,1.162586,1997999872,-623.581543,-1.59326
0,4.13,59.744694,91.219864,1.162586,1997999872,-623.701721,-1.604144
0,4.131,59.742958,91.12764,1.162586,1997999872,-623.813904,-1.615031
0,4.132,59.741226,91.03479,1.162586,1997999872,-623.917908,-1.625919
0,4.133,59.739494,90.941322,1.162586,1997999872,-624.013672,-1.63681
0,4.134,59.737759,90.847229,1.162586,1997999872,-624.100891,-1.647702
0,4.135,59.736027,90.75251,1.162586,1997999872,-624.179382,-1.658595
0,4.136,59.734291,90.657166,1.162586,1997999872,-624.249084,-1.66949
0,4.137,59.732559,90.561195,1.162586,1997999872,-624.309692,-1.680386
0,4.138,59.730824,90.464607,1.162586,1997999872,-624.361023,-1.691282
0,4.139,59.729088,90.367393,1.162586,1997999872,-624.402954,-1.70218
0,4.14,59.727356,90.269554,1.162586,1997999872,-624.435303,-1.713078
0,4.141,59.72562,90.171089,1.162586,1997999872,-624.457825,-1.723977
0,4.142,59.723885,90.071999,1.162586,1997999872,-624.470337,-1.734876
0,4.143,59.722153,89.972282,1.162586,1997999872,-624.472656,-1.745775
0,4.144,59.720417,89.871948,1.162586,1997999872,-624.464539,-1.756674
0,4.145,59.718681,89.770988,1.162586,1997999872,-624.445923,-1.767573
0,4.146,59.716946,89.669395,1.162586,1997999872,-624.416504,-1.778472
0,4.147,59.715214,89.567184,1.162586,1997999872,-624.376099,-1.78937
0,4.148,59.713478,89.464355,1.162586,1997999872,-624.324524,-1.800267
0,4.149,59.711746,89.360893,1.162586,1997999872,-624.261597,-1.811163
0,4.15,59.710011,89.256805,1.162586,1997999872,-624.187073,-1.822057
0,4.151,59.708279,89.1521,1.162586,1997999872,-624.10083,-1.832951
0,4.152,59.706543,89.046768,1.162586,1997999872,-624.002563,-1.843843
0,4.153,59.704811,88.940811,1.162586,1997999872,-623.892151,-1.854733
0,4.154,59.703079,88.834229,1.162586,1997999872,-623.769287,-1.865621
0,4.155,59.701344,88.727028,1.162586,1997999872,-623.633911,-1.876507
0,4.156,59.699612,88.619202,1.162586,1997999872,-623.485718,-1.88739
0,4.157,59.69788,88.51075,1.162586,1997999872,-623.324463,-1.898271
0,4.158,59.696152,88.401672,1.162586,1997999872,-623.150085,-1.909148
0,4.159,59.69442,88.291977,1.162586,1997999872,-622.962219,-1.920023
0,4.16,59.692688,88.181656,1.162586,1997999872,-622.760742,-1.930894
0,4.161,59.69096,88.070709,1.162586,1997999872,-622.54541,-1.941761
0,4.162,59.689232,87.959145,1.162586,1997999872,-622.315979,-1.952625
0,4.163,59.687504,87.846954,1.162586,1997999872,-622.072327,-1.963484
0,4.164,59.685776,87.734146,1.162586,1997999872,-621.814148,-1.974339
0,4.165,59.684048,87.620712,1.162586,1997999872,-621.54126,-1.98519
0,4.166,59.68232,87.50666,1.162586,1997999872,-621.253479,-1.996035
0,4.167,59.680595,87.391983,1.162586,1997999872,-620.9505,-2.006876
0,4.168,59.678871,87.276688,1.162586,1997999872,-620.632202,-2.017711
0,4.169,59.677147,87.160774,1.162586,1997999872,-620.298279,-2.02854
0,4.17,59.675426,87.044235,1.162586,1997999872,-619.948608,-2.039363
0,4.171,59.673702,86.927078,1.162586,1997999872,-619.582886,-2.05018
0,4.172,59.671982,86.809303,1.162586,1997999872,-619.200867,-2.060991
0,4.173,59.670265,86.69091,1.162586,1997999872,-618.802429,-2.071795
0,4.174,59.668545,86.571892,1.162586,1997999872,-618.387268,-2.082592
0,4.175,59.666828,86.452263,1.162586,1997999872,-617.9552,-2.093381
0,4.176,59.665112,86.332008,1.162586,1997999872,-617.506042,-2.104162
0,4.177,59.663399,86.211143,1.162586,1997999872,-617.039429,-2.114936
0,4.178,59.661686,86.089653,1.162586,1997999872,-616.555237,-2.125701
0,4.179,59.659973,85.967552,1.162586,1997999872,-616.053223,-2.136458
0,4.18,59.658264,85.844833,1.162586,1997999872,-615.533142,-2.147206
0,4.181,59.656551,85.721504,1.162586,1997999872,-614.994751,-2.157944
0,4.182,59.654846,85.597557,1.162586,1997999872,-614.437866,-2.168673
0,4.183,59.653141,85.472992,1.162586,1997999872,-613.862183,-2.179392
0,4.184,59.651436,85.347816,1.162586,1997999872,-613.267578,-2.190101
0,4.185,59.649734,85.222023,1.162586,1997999872,-612.653748,-2.2008
0,4.186,59.648033,85.095619,1.162586,1997999872,-612.020447,-2.211487
0,4.187,59.646332,84.968605,1.162586,1997999872,-611.367493,-2.222163
0,4.188,59.644634,84.840981,1.162586,1997999872,-610.69458,-2.232828
0,4.189,59.642941,84.712746,1.162586,1997999872,-610.001526,-2.243481
0,4.19,59.641247,84.5839,1.162586,1997999872,-609.288086,-2.254121
0,4.191,59.639557,84.454445,1.162586,1997999872,-608.554077,-2.264749
0,4.192,59.637867,84.324379,1.162586,1997999872,-607.799133,-2.275364
0,4.193,59.636177,84.193703,1.162586,1997999872,-607.023132,-2.285965
0,4.194,59.634495,84.062424,1.162586,1997999872,-606.22583,-2.296553
0,4.195,59.632809,83.930542,1.162586,1997999872,-605.406921,-2.307127
0,4.196,59.63113,83.79805,1.162586,1997999872,-604.566223,-2.317686
0,4.197,59.629452,83.664955,1.162586,1997999872,-603.703491,-2.32823
0,4.198,59.627777,83.53125,1.162586,1997999872,-602.818481,-2.33876
0,4.199,59.626102,83.39695,1.162586,1997999872,-601.91095,-2.349273
0,4.2,59.624432,83.262047,1.162586,1997999872,-600.980652,-2.35977
0,4.201,59.622765,83.126541,1.162586,1997999872,-600.027344,-2.370251
0,4.202,59.621098,82.99044,1.162586,1997999872,-599.050781,-2.380716
0,4.203,59.619434,82.853729,1.162586,1997999872,-598.050781,-2.391162
0,4.204,59.617775,82.716431,1.162586,1997999872,-597.027039,-2.401592
0,4.205,59.616119,82.578529,1.162586,1997999872,-595.97937,-2.412003
0,4.206,59.614464,82.440033,1.162586,1997999872,-594.907471,-2.422395
0,4.207,59.612816,82.300949,1.162586,1997999872,-593.811157,-2.432769
0,4.208,59.611168,82.161263,1.162586,1997999872,-592.690186,-2.443124
0,4.209,59.60952,82.020981,1.162586,1997999872,-591.544312,-2.453458
0,4.21,59.60788,81.880119,1.162586,1997999872,-590.37323,-2.463773
0,4.211,59.606243,81.738655,1.162586,1997999872,-589.176819,-2.474066
0,4.212,59.604607,81.596611,1.162586,1997999872,-587.954712,-2.484339
0,4.213,59.602974,81.453972,1.162586,1997999872,-586.706787,-2.49459
0,4.214,59.601349,81.310753,1.162586,1997999872,-585.432739,-2.504819
0,4.215,59.599724,81.166946,1.162586,1997999872,-584.132324,-2.515026
0,4.216,59.598103,81.022552,1.162586,1997999872,-582.805298,-2.525209
0,4.217,59.596485,80.877579,1.162586,1997999872,-581.451538,-2.53537
0,4.218,59.594872,80.732018,1.162586,1997999872,-580.070618,-2.545506
0,4.219,59.593262,80.585884,1.162586,1997999872,-578.662476,-2.555618
0,4.22,59.591656,80.439171,1.162586,1997999872,-577.226746,-2.565706
0,4.221,59.590057,80.291878,1.162586,1997999872,-575.763245,-2.575768
0,4.222,59.588459,80.144005,1.162586,1997999872,-574.271729,-2.585804
0,4.223,59.586864,79.995567,1.162586,1997999872,-572.752014,-2.595814
0,4.224,59.585278,79.84655,1.162586,1997999872,-571.203796,-2.605797
0,4.225,59.583691,79.69696,1.162586,1997999872,-569.626831,-2.615753
0,4.226,59.582111,79.546806,1.162586,1997999872,-568.020996,-2.625681
0,4.227,59.580536,79.396088,1.162586,1997999872,-566.385925,-2.635581
0,4.228,59.578964,79.244797,1.162586,1997999872,-564.721436,-2.645452
0,4.229,59.5774,79.092941,1.162586,1997999872,-563.027283,-2.655293
0,4.23,59.575836,78.940521,1.162586,1997999872,-561.303284,-2.665105
0,4.231,59.57428,78.787544,1.162586,1997999872,-559.549194,-2.674887
0,4.232,59.572731,78.634003,1.162586,1997999872,-557.764771,-2.684637
0,4.233,59.571182,78.479904,1.162586,1997999872,-555.949768,-2.694357
0,4.234,59.569641,78.325249,1.162586,1997999872,-554.104004,-2.704044
0,4.235,59.568104,78.170044,1.162586,1997999872,-552.227173,-2.713699
0,4.236,59.566574,78.01429,1.162586,1997999872,-550.319153,-2.72332
0,4.237,59.565048,77.857979,1.162586,1997999872,-548.379639,-2.732909
0,4.238,59.563526,77.701118,1.162586,1997999872,-546.408447,-2.742463
0,4.239,59.562012,77.543716,1.162586,1997999872,-544.405334,-2.751982
0,4.24,59.560501,77.385765,1.162586,1997999872,-542.370117,-2.761467
0,4.241,59.558998,77.227272,1.162586,1997999872,-540.302551,-2.770915
0,4.242,59.557499,77.068245,1.162586,1997999872,-538.202393,-2.780327
0,4.243,59.556007,76.908676,1.162586,1997999872,-536.069458,-2.789702
0,4.244,59.554523,76.748566,1.162586,1997999872,-533.903564,-2.79904
0,4.245,59.553043,76.587929,1.162586,1997999872,-531.704468,-2.808339
0,4.246,59.551567,76.426758,1.162586,1997999872,-529.471924,-2.8176
0,4.247,59.550102,76.26506,1.162586,1997999872,-527.20575,-2.826821
0,4.248,59.548637,76.102829,1.162586,1997999872,-524.905762,-2.836003
0,4.249,59.547184,75.940079,1.162586,1997999872,-522.571716,-2.845144
0,4.25,59.545734,75.776802,1.162586,1997999872,-520.20343,-2.854244
0,4.251,59.544296,75.613007,1.162586,1997999872,-517.80072,-2.863303
0,4.252,59.542858,75.448692,1.162586,1997999872,-515.363281,-2.872319
0,4.253,59.541431,75.283859,1.162586,1997999872,-512.891052,-2.881293
0,4.254,59.540009,75.118523,1.162586,1997999872,-510.383759,-2.890223
0,4.255,59.538597,74.952667,1.162586,1997999872,-507.841217,-2.899109
0,4.256,59.537189,74.786308,1.162586,1997999872,-505.263245,-2.90795
0,4.257,59.535789,74.619446,1.162586,1997999872,-502.649628,-2.916746
0,4.258,59.534397,74.452072,1.162586,1997999872,-500.000214,-2.925497
0,4.259,59.533012,74.28421,1.162586,1997999872,-497.314789,-2.9342
0,4.26,59.531635,74.115845,1.162586,1997999872,-494.59317,-2.942856
0,4.261,59.530262,73.946983,1.162586,1997999872,-491.835175,-2.951465
0,4.262,59.5289,73.777634,1.162586,1997999872,-489.040619,-2.960025
0,4.263,59.527546,73.607788,1.162586,1997999872,-486.209351,-2.968536
0,4.264,59.526199,73.437462,1.162586,1997999872,-483.341187,-2.976997
0,4.265,59.52486,73.266655,1.162586,1997999872,-480.435913,-2.985408
0,4.266,59.523533,73.09536,1.162586,1997999872,-477.493439,-2.993768
0,4.267,59.522209,72.923592,1.162586,1997999872,-474.513519,-3.002076
0,4.268,59.520893,72.75135,1.162586,1997999872,-471.496033,-3.010332
0,4.269,59.519588,72.578636,1.162586,1997999872,-468.440796,-3.018535
0,4.27,59.518291,72.405457,1.162586,1997999872,-465.347656,-3.026684
0,4.271,59.517006,72.231804,1.162586,1997999872,-462.216461,-3.034779
0,4.272,59.515724,72.057693,1.162586,1997999872,-459.047058,-3.042819
0,4.273,59.514454,71.883125,1.162586,1997999872,-455.839325,-3.050803
0,4.274,59.513191,71.708099,1.162586,1997999872,-452.593048,-3.058731
0,4.275,59.51194,71.532623,1.162586,1997999872,-449.308136,-3.066602
0,4.276,59.510696,71.356697,1.162586,1997999872,-445.984436,-3.074415
0,4.277,59.50946,71.180321,1.162586,1997999872,-442.621796,-3.08217
0,4.278,59.508236,71.00351,1.162586,1997999872,-439.220093,-3.089866
0,4.279,59.507023,70.826248,1.162586,1997999872,-435.779205,-3.097502
0,4.28,59.505817,70.64856,1.162586,1997999872,-432.298981,-3.105078
0,4.281,59.50462,70.470436,1.162586,1997999872,-428.779327,-3.112592
0,4.282,59.503433,70.291885,1.162586,1997999872,-425.220062,-3.120045
0,4.283,59.502258,70.112907,1.162586,1997999872,-421.621155,-3.127435
0,4.284,59.501091,69.93351,1.162586,1997999872,-417.982422,-3.134763
0,4.285,59.499935,69.753693,1.162586,1997999872,-414.303772,-3.142026
0,4.286,59.498791,69.573463,1.162586,1997999872,-410.585114,-3.149225
0,4.287,59.497654,69.392822,1.162586,1997999872,-406.826324,-3.156359
0,4.288,59.496529,69.211769,1.162586,1997999872,-403.027313,-3.163426
0,4.289,59.495415,69.030319,1.162586,1997999872,-399.187988,-3.170427
0,4.29,59.494312,68.848473,1.162586,1997999872,-395.308258,-3.177361
0,4.291,59.493221,68.666222,1.162586,1997999872,-391.388,-3.184227
0,4.292,59.492138,68.483589,1.162586,1997999872,-387.427185,-3.191023
0,4.293,59.491066,68.30056,1.162586,1997999872,-383.42572,-3.197751
0,4.294,59.490009,68.117149,1.162586,1997999872,-379.383514,-3.204408
0,4.295,59.48896,67.933365,1.162586,1997999872,-375.300507,-3.210994
0,4.296,59.487923,67.749199,1.162586,1997999872,-371.176605,-3.217509
0,4.297,59.486897,67.564667,1.162586,1997999872,-367.01178,-3.223951
0,4.298,59.485886,67.379768,1.162586,1997999872,-362.805939,-3.23032
0,4.299,59.484882,67.194504,1.162586,1997999872,-358.559052,-3.236616
0,4.3,59.483894,67.008881,1.162586,1997999872,-354.271088,-3.242836
0,4.301,59.482914,66.822906,1.162586,1997999872,-349.941956,-3.248982
0,4.302,59.481949,66.636574,1.162586,1997999872,-345.571625,-3.255052
0,4.303,59.480995,66.449905,1.162586,1997999872,-341.160095,-3.261045
0,4.304,59.480053,66.262886,1.162586,1997999872,-336.707306,-3.266961
0,4.305,59.479126,66.075539,1.162586,1997999872,-332.213226,-3.272799
0,4.306,59.478207,65.887856,1.162586,1997999872,-327.677856,-3.278558
0,4.307,59.477303,65.699844,1.162586,1997999872,-323.101166,-3.284238
0,4.308,59.476414,65.511513,1.162586,1997999872,-318.483124,-3.289837
0,4.309,59.475533,65.322861,1.162586,1997999872,-313.823761,-3.295355
0,4.31,59.47467,65.133896,1.162586,1997999872,-309.123016,-3.300792
0,4.311,59.473816,64.944618,1.162586,1997999872,-304.380951,-3.306146
0,4.312,59.472977,64.755043,1.162586,1997999872,-299.597565,-3.311417
0,4.313,59.472153,64.565163,1.162586,1997999872,-294.772827,-3.316604
0,4.314,59.47134,64.374992,1.162586,1997999872,-289.906799,-3.321707
0,4.315,59.470543,64.184525,1.162586,1997999872,-284.999451,-3.326724
0,4.316,59.469757,63.993778,1.162586,1997999872,-280.050873,-3.331656
0,4.317,59.468987,63.80275,1.162586,1997999872,-275.061066,-3.3365
0,4.318,59.468231,63.611446,1.162586,1997999872,-270.03009,-3.341257
0,4.319,59.467487,63.419872,1.162586,1997999872,-264.957947,-3.345926
0,4.32,59.466759,63.228031,1.162586,1997999872,-259.844696,-3.350507
0,4.321,59.466042,63.035934,1.162586,1997999872,-254.690414,-3.354997
0,4.322,59.465343,62.843582,1.162586,1997999872,-249.495163,-3.359397
0,4.323,59.464657,62.650978,1.162586,1997999872,-244.258972,-3.363706
0,4.324,59.463985,62.45813,1.162586,1997999872,-238.981949,-3.367924
0,4.325,59.463329,62.265045,1.162586,1997999872,-233.664139,-3.372049
0,4.326,59.462688,62.071724,1.162586,1997999872,-228.305634,-3.376081
0,4.327,59.462059,61.878178,1.162586,1997999872,-222.90654,-3.380018
0,4.328,59.461449,61.684406,1.162586,1997999872,-217.466919,-3.383862
0,4.329,59.460854,61.490417,1.162586,1997999872,-211.986893,-3.38761
0,4.33,59.46027,61.296219,1.162586,1997999872,-206.466537,-3.391262
0,4.331,59.459705,61.10181,1.162586,1997999872,-200.906006,-3.394817
0,4.332,59.459156,60.907204,1.162586,1997999872,-195.305374,-3.398275
0,4.333,59.458622,60.712399,1.162586,1997999872,-189.664764,-3.401635
0,4.334,59.458103,60.517406,1.162586,1997999872,-183.984329,-3.404896
0,4.335,59.4576,60.322231,1.162586,1997999872,-178.264191,-3.408058
0,4.336,59.457111,60.126877,1.162586,1997999872,-172.504486,-3.411119
0,4.337,59.456642,59.931347,1.162586,1997999872,-166.705353,-3.41408
0,4.338,59.456184,59.735653,1.162586,1997999872,-160.866943,-3.416939
0,4.339,59.455746,59.539799,1.162586,1997999872,-154.98941,-3.419695
0,4.34,59.455326,59.343788,1.162586,1997999872,-149.072937,-3.422349
0,4.341,59.454918,59.147629,1.162586,1997999872,-143.117661,-3.424899
0,4.342,59.454529,58.951328,1.162586,1997999872,-137.123779,-3.427345
0,4.343,59.454159,58.754887,1.162586,1997999872,-131.091461,-3.429686
0,4.344,59.4538,58.558315,1.162586,1997999872,-125.020905,-3.431921
0,4.345,59.453461,58.361622,1.162586,1997999872,-118.912292,-3.434051
0,4.346,59.45314,58.164806,1.162586,1997999872,-112.765816,-3.436073
0,4.347,59.452835,57.96788,1.162586,1997999872,-106.581688,-3.437987
0,4.348,59.452549,57.770847,1.162586,1997999872,-100.360123,-3.439793
0,4.349,59.452278,57.573711,1.162586,1997999872,-94.101326,-3.441491
0,4.35,59.452026,57.376484,1.162586,1997999872,-87.805527,-3.443078
0,4.351,59.45179,57.179169,1.162586,1997999872,-81.472954,-3.444556
0,4.352,59.451572,56.98177,1.162586,1997999872,-75.103844,-3.445923
0,4.353,59.451374,56.784298,1.162586,1997999872,-68.698425,-3.447178
0,4.354,59.451191,56.586754,1.162586,1997999872,-62.256962,-3.448321
0,4.355,59.451027,56.389153,1.162586,1997999872,-55.779697,-3.449351
0,4.356,59.450882,56.19149,1.162586,1997999872,-49.266888,-3.450268
0,4.357,59.450752,55.993782,1.162586,1997999872,-42.718807,-3.451072
0,4.358,59.450645,55.796032,1.162586,1997999872,-36.135719,-3.45176
0,4.359,59.450554,55.598244,1.162586,1997999872,-29.517908,-3.452333
0,4.36,59.450481,55.400425,1.162586,1997999872,-22.865652,-3.45279
0,4.361,59.450428,55.202587,1.162586,1997999872,-16.179243,-3.453131
0,4.362,59.45039,55.00473,1.162586,1997999872,-9.458976,-3.453356
0,4.363,59.450375,54.806866,1.162586,1997999872,-2.705153,-3.453462
0,4.364,59.450375,54.608997,1.162586,1997999872,4.081916,-3.45345
0,4.365,59.450397,54.411133,1.162586,1997999872,10.901919,-3.45332
